Name,Market value,Period end
GRAVITON,62020000.0,2020-12-31
GRAVITON,84460000.0,2021-12-31
GREENECO,6880000.0,2013-12-31
GREENX,155010000.0,2021-12-31
GREMMEDIA,10170000.0,2013-12-31
GREMMEDIA,8189999.999999999,2014-12-31
GREMMEDIA,6350000.0,2015-12-31
GROCLIN,420160000.0,2013-12-31
GROCLIN,107790000.0,2014-12-31
GROCLIN,145190000.0,2015-12-31
GROCLIN,178990000.0,2016-12-31
GROCLIN,63910000.0,2017-12-31
GROCLIN,35430000.0,2018-12-31
GROCLIN,18640000.0,2019-12-31
GROCLIN,11980000.0,2020-12-31
GROCLIN,30940000.0,2021-12-31
GRODNO,86140000.0,2015-12-31
GRODNO,82910000.0,2016-12-31
GRODNO,185660000.0,2017-12-31
GRODNO,57990000.0,2018-12-31
GRODNO,95980000.0,2019-12-31
GRODNO,237650000.0,2020-12-31
GRODNO,259950000.0,2021-12-31
GRUPAAZOTY,6199720000.0,2013-12-31
GRUPAAZOTY,6279070000.0,2014-12-31
GRUPAAZOTY,9869950000.0,2015-12-31
GRUPAAZOTY,6216580000.0,2016-12-31
GRUPAAZOTY,6904010000.0,2017-12-31
GRUPAAZOTY,3092920000.0,2018-12-31
GRUPAAZOTY,2904440000.0,2019-12-31
GRUPAAZOTY,2722920000.0,2020-12-31
GRUPAAZOTY,3352810000.0,2021-12-31
GRUPRACUJ,4937560000.0,2021-12-31
GTC,2379330000.0,2013-12-31
GTC,1893560000.0,2014-12-31
GTC,3290550000.0,2015-12-31
GTC,3773780000.0,2016-12-31
GTC,4608970000.0,2017-12-31
GTC,3960170000.0,2018-12-31
GTC,4700170000.0,2019-12-31
GTC,3496000000.0,2020-12-31
GTC,3394030000.0,2021-12-31
HANDLOWY,13719260000.0,2013-12-31
HANDLOWY,13974040000.0,2014-12-31
HANDLOWY,9394430000.0,2015-12-31
HANDLOWY,9981090000.0,2016-12-31
HANDLOWY,10698410000.0,2017-12-31
HANDLOWY,9028580000.0,2018-12-31
HANDLOWY,6768170000.0,2019-12-31
HANDLOWY,4592680000.0,2020-12-31
HANDLOWY,7708920000.0,2021-12-31
HARPER,280150000.0,2013-12-31
HARPER,215200000.0,2014-12-31
HARPER,108240000.0,2015-12-31
HARPER,58580000.0,2016-12-31
HARPER,47120000.0,2017-12-31
HARPER,7640000.0,2018-12-31
HARPER,5080000.0,2019-12-31
HARPER,92000000.0,2020-12-31
HARPER,49660000.0,2021-12-31
HAWE,363530000.0,2013-12-31
HAWE,209110000.0,2014-12-31
HAWE,46110000.0,2015-12-31
HAWE,35390000.0,2016-12-31
HAWE,32170000.0,2017-12-31
HELIO,45500000.0,2013-12-31
HELIO,27150000.0,2014-12-31
HELIO,17350000.0,2015-12-31
HELIO,46950000.0,2016-12-31
HELIO,57750000.0,2017-12-31
HELIO,39000000.0,2018-12-31
HELIO,46750000.0,2019-12-31
HELIO,54500000.0,2020-12-31
HELIO,86000000.0,2021-12-31
HERKULES,93340000.0,2013-12-31
HERKULES,125030000.0,2014-12-31
HERKULES,177990000.0,2015-12-31
HERKULES,141090000.0,2016-12-31
HERKULES,138920000.0,2017-12-31
HERKULES,114970000.0,2018-12-31
HERKULES,30700000.0,2019-12-31
HERKULES,43160000.0,2020-12-31
HERKULES,54590000.0,2021-12-31
HMINWEST,35040000.0,2019-12-31
HMINWEST,24760000.0,2020-12-31
HMINWEST,60510000.0,2021-12-31
HOLLYWOOD,59190000.0,2017-12-31
HOLLYWOOD,45150000.0,2018-12-31
HOLLYWOOD,59320000.0,2019-12-31
HOLLYWOOD,59260000.0,2020-12-31
HOLLYWOOD,59260000.0,2021-12-31
HUBSTYLE,27670000.0,2015-12-31
HUBSTYLE,53500000.0,2016-12-31
HUBSTYLE,7930000.0,2017-12-31
HUBSTYLE,10660000.0,2018-12-31
HUBSTYLE,12740000.0,2019-12-31
HUBSTYLE,81740000.0,2020-12-31
HUBSTYLE,51550000.0,2021-12-31
HUTMEN,134120000.0,2013-12-31
HUTMEN,126190000.0,2014-12-31
HUTMEN,127980000.0,2015-12-31
HUTMEN,138220000.0,2016-12-31
HUUUGE-S144,2114590000.0000002,2021-12-31
HYDROTOR,86310000.0,2013-12-31
HYDROTOR,76960000.0,2014-12-31
HYDROTOR,90540000.0,2015-12-31
HYDROTOR,93530000.0,2016-12-31
HYDROTOR,93410000.0,2017-12-31
HYDROTOR,84900000.0,2018-12-31
HYDROTOR,84900000.0,2019-12-31
HYDROTOR,66670000.0,2020-12-31
HYDROTOR,88500000.0,2021-12-31
HYGIENIKA,132870000.0,2013-12-31
HYPERION,40500000.0,2013-12-31
HYPERION,33210000.0,2014-12-31
HYPERION,116950000.0,2015-12-31
HYPERION,94950000.0,2016-12-31
HYPERION,9150000.0,2017-12-31
HYPERION,9150000.0,2018-12-31
I2DEV,189150000.0,2016-12-31
I2DEV,119600000.0,2017-12-31
I2DEV,87110000.0,2018-12-31
I2DEV,87790000.0,2019-12-31
I2DEV,85850000.0,2020-12-31
I2DEV,97000000.0,2021-12-31
IALBGR,119430000.0,2016-12-31
IALBGR,15360000.0,2017-12-31
IALBGR,15360000.0,2018-12-31
IALBGR,3370000.0,2019-12-31
IALBGR,3120000.0,2020-12-31
IALBGR,8840000.0,2021-12-31
IBSM,9080000.0,2015-12-31
IBSM,10480000.0,2016-12-31
IBSM,7480000.0,2017-12-31
IBSM,5240000.0,2018-12-31
IBSM,4720000.0,2019-12-31
IBSM,2310000.0,2020-12-31
IBSM,6960000.0,2021-12-31
IDEABANK,1983570000.0,2015-12-31
IDEABANK,1768750000.0,2016-12-31
IDEABANK,1814220000.0,2017-12-31
IDEABANK,190520000.0,2018-12-31
IDEABANK,188160000.0,2019-12-31
IDEABANK,124500000.0,2020-12-31
IDEATFI,20740000.0,2013-12-31
IDEON,10300000.0,2013-12-31
IDEON,6870000.0,2014-12-31
IDEON,3430000.0,2015-12-31
IDEON,3430000.0,2016-12-31
IDEON,3430000.0,2017-12-31
IDEON,3430000.0,2018-12-31
IDMSA,57130000.0,2013-12-31
IDMSA,6350000.0,2014-12-31
IDMSA,4230000.0,2015-12-31
IDMSA,2650000.0,2016-12-31
IDMSA,1750000.0,2017-12-31
IDMSA,3500000.0,2018-12-31
IDMSA,2930000.0,2019-12-31
IDMSA,56380000.0,2020-12-31
IDMSA,44170000.0,2021-12-31
IFCAPITAL,8560000.0,2013-12-31
IFCAPITAL,7730000.0,2014-12-31
IFCAPITAL,7580000.0,2015-12-31
IFCAPITAL,8560000.0,2016-12-31
IFCAPITAL,10210000.0,2017-12-31
IFCAPITAL,8109999.999999999,2018-12-31
IFCAPITAL,7360000.0,2019-12-31
IFCAPITAL,12510000.0,2020-12-31
IFCAPITAL,435160000.0,2021-12-31
IFIRMA,25790000.0,2017-12-31
IFIRMA,13630000.0,2018-12-31
IFIRMA,21500000.0,2019-12-31
IFIRMA,37760000.0,2020-12-31
IFIRMA,170880000.0,2021-12-31
IFSA,11010000.0,2014-12-31
IFSA,5710000.0,2015-12-31
IFSA,10260000.0,2016-12-31
IFSA,3690000.0,2017-12-31
IFSA,2340000.0,2018-12-31
IFSA,2520000.0,2019-12-31
IFSA,4190000.0000000005,2020-12-31
IFSA,40500000.0,2021-12-31
IIAAV,15545680000.0,2013-12-31
IIAAV,10070730000.0,2014-12-31
IIAAV,9626550000.0,2015-12-31
IIAAV,7875960000.0,2016-12-31
IIAAV,9844650000.0,2017-12-31
IIAAV,10059650000.0,2018-12-31
IIAAV,11320610000.0,2019-12-31
IIAAV,9567600000.0,2020-12-31
IIAAV,12810230000.0,2021-12-31
IMCOMPANY,380300000.0,2013-12-31
IMCOMPANY,177470000.0,2014-12-31
IMCOMPANY,186860000.0,2015-12-31
IMCOMPANY,251970000.0,2016-12-31
IMCOMPANY,414060000.0,2017-12-31
IMCOMPANY,436290000.0,2018-12-31
IMCOMPANY,413070000.0,2019-12-31
IMCOMPANY,595550000.0,2020-12-31
IMCOMPANY,1071650000.0000001,2021-12-31
IMMOBILE,165400000.0,2014-12-31
IMMOBILE,224420000.0,2015-12-31
IMMOBILE,245680000.0,2016-12-31
IMMOBILE,287130000.0,2017-12-31
IMMOBILE,247190000.0,2018-12-31
IMMOBILE,199710000.0,2019-12-31
IMMOBILE,179360000.0,2020-12-31
IMMOBILE,197450000.0,2021-12-31
IMPEL,401010000.0,2013-12-31
IMPEL,385960000.0,2014-12-31
IMPEL,383380000.0,2015-12-31
IMPEL,301300000.0,2016-12-31
IMPEL,295640000.0,2017-12-31
IMPEL,89410000.0,2018-12-31
IMPEL,95850000.0,2019-12-31
IMPEL,174970000.0,2020-12-31
IMPERA,20870000.0,2013-12-31
IMPERA,14290000.0,2014-12-31
IMPERA,12690000.0,2015-12-31
IMPERA,12130000.0,2016-12-31
IMPERA,13630000.0,2017-12-31
IMPERA,8840000.0,2018-12-31
IMPERA,7200000.0,2019-12-31
IMPERA,15270000.0,2020-12-31
IMPERA,17230000.0,2021-12-31
IMPEXMET,684000000.0,2013-12-31
IMPEXMET,500000000.0,2014-12-31
IMPEXMET,418000000.0,2015-12-31
IMPEXMET,640000000.0,2016-12-31
IMPEXMET,864000000.0,2017-12-31
IMPEXMET,594700000.0,2018-12-31
IMS,75580000.0,2014-12-31
IMS,69020000.0,2015-12-31
IMS,96140000.0,2016-12-31
IMS,113900000.0,2017-12-31
IMS,115910000.0,2018-12-31
IMS,127230000.0,2019-12-31
IMS,79820000.0,2020-12-31
IMS,92680000.0,2021-12-31
INC,13430000.0,2014-12-31
INC,19110000.0,2015-12-31
INC,14180000.0,2016-12-31
INC,13350000.0,2017-12-31
INC,9760000.0,2018-12-31
INC,12510000.0,2019-12-31
INC,85020000.0,2020-12-31
INC,48770000.0,2021-12-31
INDATA,56850000.0,2015-12-31
INDATA,50540000.0,2016-12-31
INDATA,14750000.0,2017-12-31
INDATA,2120000.0,2018-12-31
INDYGO,32790000.0,2014-12-31
INDYGO,44020000.0,2015-12-31
INDYGO,4340000.0,2016-12-31
INDYGO,5950000.0,2017-12-31
INDYGO,4130000.0,2018-12-31
INDYGO,4130000.0,2019-12-31
INDYGO,4130000.0,2020-12-31
INDYGO,4130000.0,2021-12-31
INDYKPOL,115610000.0,2013-12-31
INDYKPOL,168410000.0,2014-12-31
INDYKPOL,271830000.0,2015-12-31
INDYKPOL,154630000.0,2016-12-31
INDYKPOL,228090000.0,2017-12-31
INDYKPOL,187470000.0,2018-12-31
INDYKPOL,198410000.0,2019-12-31
INGBSK,14746840000.0,2013-12-31
INGBSK,18200990000.0,2014-12-31
INGBSK,15241220000.0,2015-12-31
INGBSK,20998140000.0,2016-12-31
INGBSK,26748560000.0,2017-12-31
INGBSK,23418000000.0,2018-12-31
INGBSK,26345250000.0,2019-12-31
INGBSK,22247100000.0,2020-12-31
INGBSK,34736700000.0,2021-12-31
INPOST,253930000.0,2015-12-31
INPOST,90960000.0,2016-12-31
INPRO,220220000.0,2013-12-31
INPRO,142140000.0,2014-12-31
INPRO,170970000.0,2015-12-31
INPRO,173770000.0,2016-12-31
INPRO,200200000.0,2017-12-31
INPRO,180180000.0,2018-12-31
INPRO,192190000.0,2019-12-31
INPRO,186590000.0,2020-12-31
INPRO,312310000.0,2021-12-31
INSTALKRK,145200000.0,2013-12-31
INSTALKRK,116200000.0,2014-12-31
INSTALKRK,78540000.0,2015-12-31
INSTALKRK,102000000.0,2016-12-31
INSTALKRK,96970000.0,2017-12-31
INSTALKRK,97990000.0,2018-12-31
INSTALKRK,129680000.0,2019-12-31
INSTALKRK,148620000.0,2020-12-31
INSTALKRK,273210000.0,2021-12-31
INTAKUS,16260000.000000002,2013-12-31
INTAKUS,16110000.0,2014-12-31
INTEGERPL,2198750000.0,2013-12-31
INTEGERPL,1195690000.0,2014-12-31
INTEGERPL,644430000.0,2015-12-31
INTEGERPL,265230000.00000003,2016-12-31
INTERAOLT,478400000.0,2013-12-31
INTERAOLT,393800000.0,2014-12-31
INTERAOLT,372000000.0,2015-12-31
INTERAOLT,316000000.0,2016-12-31
INTERAOLT,239800000.0,2017-12-31
INTERAOLT,212000000.0,2018-12-31
INTERAOLT,299000000.0,2019-12-31
INTERAOLT,376000000.0,2020-12-31
INTERAOLT,345200000.0,2021-12-31
INTERBUD,12070000.0,2013-12-31
INTERBUD,7370000.0,2014-12-31
INTERBUD,4490000.0,2015-12-31
INTERBUD,3860000.0,2016-12-31
INTERBUD,3580000.0,2017-12-31
INTERBUD,2170000.0,2018-12-31
INTERBUD,4000000.0,2019-12-31
INTERBUD,10450000.0,2020-12-31
INTERBUD,8770000.0,2021-12-31
INTERCARS,2686980000.0,2013-12-31
INTERCARS,3180740000.0,2014-12-31
INTERCARS,3372010000.0,2015-12-31
INTERCARS,3932360000.0,2016-12-31
INTERCARS,4392110000.0,2017-12-31
INTERCARS,2961130000.0,2018-12-31
INTERCARS,2904460000.0,2019-12-31
INTERCARS,3343670000.0,2020-12-31
INTERCARS,6701510000.0,2021-12-31
INTERFERI,68890000.0,2013-12-31
INTERFERI,61170000.0,2014-12-31
INTERFERI,65540000.00000001,2015-12-31
INTERFERI,65540000.00000001,2016-12-31
INTERFERI,53890000.0,2017-12-31
INTERFERI,53890000.0,2018-12-31
INTERFERI,55640000.0,2019-12-31
INTERFERI,67580000.0,2020-12-31
INTERFERI,109230000.0,2021-12-31
INTERSPPL,38730000.0,2013-12-31
INTERSPPL,14490000.0,2014-12-31
INTERSPPL,29820000.0,2015-12-31
INTERSPPL,27450000.0,2016-12-31
INTERSPPL,52630000.0,2017-12-31
INTERSPPL,42560000.0,2018-12-31
INTERSPPL,61980000.0,2019-12-31
INTERSPPL,37890000.0,2020-12-31
INTERSPPL,37540000.0,2021-12-31
INTROL,231760000.0,2013-12-31
INTROL,245080000.0,2014-12-31
INTROL,221100000.0,2015-12-31
INTROL,241080000.0,2016-12-31
INTROL,159830000.0,2017-12-31
INTROL,86580000.0,2018-12-31
INTROL,65349999.99999999,2019-12-31
INTROL,112580000.0,2020-12-31
INTROL,115930000.0,2021-12-31
INVENTUM,2060000.0,2014-12-31
INVESTCON,26700000.0,2013-12-31
INVISTA,34710000.0,2013-12-31
INVISTA,31670000.0,2014-12-31
INVISTA,32540000.0,2015-12-31
INVISTA,19520000.0,2016-12-31
INVISTA,18950000.0,2017-12-31
INVISTA,12290000.0,2018-12-31
INVISTA,5210000.0,2019-12-31
INVISTA,4480000.0,2020-12-31
INVISTA,95450000.0,2021-12-31
IPOPEMA,229920000.0,2013-12-31
IPOPEMA,117660000.0,2014-12-31
IPOPEMA,64970000.0,2015-12-31
IPOPEMA,57480000.0,2016-12-31
IPOPEMA,40120000.0,2017-12-31
IPOPEMA,35930000.0,2018-12-31
IPOPEMA,56880000.0,2019-12-31
IPOPEMA,130530000.0,2020-12-31
IPOPEMA,97000000.0,2021-12-31
IQP,24590000.0,2013-12-31
IQP,17660000.0,2014-12-31
IQP,17880000.0,2015-12-31
IQP,10280000.0,2016-12-31
IQP,5140000.0,2017-12-31
IQP,8050000.000000001,2018-12-31
IQP,3800000.0,2019-12-31
IQP,16649999.999999998,2020-12-31
IQP,11530000.0,2021-12-31
ITMTRADE,19490000.0,2017-12-31
ITMTRADE,16860000.0,2018-12-31
ITMTRADE,10460000.0,2019-12-31
ITMTRADE,720000.0,2020-12-31
ITMTRADE,1460000.0,2021-12-31
IVMX,62880000.0,2013-12-31
IVMX,38680000.0,2014-12-31
IVMX,74740000.0,2015-12-31
IZOBLOK,153400000.0,2015-12-31
IZOBLOK,226220000.0,2016-12-31
IZOBLOK,126830000.0,2017-12-31
IZOBLOK,34210000.0,2018-12-31
IZOBLOK,51690000.0,2019-12-31
IZOBLOK,46750000.0,2020-12-31
IZOBLOK,69940000.0,2021-12-31
IZOLACJA,7980000.0,2013-12-31
IZOLACJA,6460000.0,2014-12-31
IZOLACJA,4220000.0,2015-12-31
IZOLACJA,5130000.0,2016-12-31
IZOLACJA,7600000.0,2017-12-31
IZOLACJA,6570000.0,2018-12-31
IZOLACJA,5930000.0,2019-12-31
IZOLACJA,8550000.0,2020-12-31
IZOLACJA,10940000.0,2021-12-31
IZOSTAL,207600000.0,2013-12-31
IZOSTAL,144070000.0,2014-12-31
IZOSTAL,146370000.0,2015-12-31
IZOSTAL,182710000.0,2016-12-31
IZOSTAL,170920000.0,2017-12-31
IZOSTAL,96590000.0,2018-12-31
IZOSTAL,89720000.0,2019-12-31
IZOSTAL,86770000.0,2020-12-31
IZOSTAL,89720000.0,2021-12-31
JHMDEV,67500000.0,2013-12-31
JHMDEV,130789999.99999999,2014-12-31
JHMDEV,67120000.0,2015-12-31
JHMDEV,84420000.0,2016-12-31
JHMDEV,140480000.0,2017-12-31
JHMDEV,105880000.0,2018-12-31
JHMDEV,121790000.0,2019-12-31
JJAUTO,170510000.0,2014-12-31
JJAUTO,78570000.0,2015-12-31
JJAUTO,78570000.0,2016-12-31
JJAUTO,78570000.0,2017-12-31
JJAUTO,78570000.0,2018-12-31
JJAUTO,78570000.0,2019-12-31
JJAUTO,78570000.0,2020-12-31
JSW,6238080000.0,2013-12-31
JSW,1966640000.0,2014-12-31
JSW,1250430000.0,2015-12-31
JSW,7854840000.0,2016-12-31
JSW,11303210000.0,2017-12-31
JSW,7897100000.0,2018-12-31
JSW,2510260000.0,2019-12-31
JSW,3046830000.0,2020-12-31
JSW,4094140000.0,2021-12-31
JUPITER,53540000.0,2013-12-31
JUPITER,26770000.0,2014-12-31
JWCONSTR,275770000.0,2013-12-31
JWCONSTR,221260000.0,2014-12-31
JWCONSTR,432750000.0,2015-12-31
JWCONSTR,392760000.0,2016-12-31
JWCONSTR,374100000.0,2017-12-31
JWCONSTR,212370000.0,2018-12-31
JWCONSTR,271020000.0,2019-12-31
JWCONSTR,265690000.0,2020-12-31
JWWINVEST,17930000.0,2017-12-31
JWWINVEST,11110000.0,2018-12-31
JWWINVEST,23100000.0,2019-12-31
JWWINVEST,29700000.0,2020-12-31
JWWINVEST,17770000.0,2021-12-31
K2INTERNT,29520000.0,2013-12-31
K2INTERNT,24850000.0,2014-12-31
K2INTERNT,37900000.0,2015-12-31
K2INTERNT,31930000.0,2016-12-31
K2INTERNT,31810000.0,2017-12-31
K2INTERNT,28580000.0,2018-12-31
K2INTERNT,22610000.0,2019-12-31
K2INTERNT,53800000.0,2020-12-31
K2INTERNT,56550000.0,2021-12-31
KANIA,490720000.0,2013-12-31
KANIA,361780000.0,2014-12-31
KANIA,294180000.0,2015-12-31
KANIA,275400000.0,2016-12-31
KANIA,181520000.0,2017-12-31
KANIA,131440000.0,2018-12-31
KANIA,13270000.0,2019-12-31
KANIA,13270000.0,2020-12-31
KBDOM,39710000.0,2013-12-31
KBDOM,19360000.0,2014-12-31
KBDOM,31170000.0,2015-12-31
KBDOM,28690000.0,2016-12-31
KBDOM,25710000.0,2017-12-31
KBDOM,4670000.0,2018-12-31
KBDOM,3000000.0,2019-12-31
KBDOM,3670000.0,2020-12-31
KBDOM,2680000.0,2021-12-31
KCI,16010000.000000002,2013-12-31
KCI,7280000.0,2014-12-31
KCI,52560000.0,2015-12-31
KCI,47320000.0,2016-12-31
KCI,56920000.0,2017-12-31
KCI,32229999.999999996,2018-12-31
KCI,33060000.000000004,2019-12-31
KCI,48690000.0,2020-12-31
KCI,84700000.0,2021-12-31
KDMSHIPNG,291800000.0,2013-12-31
KDMSHIPNG,37650000.0,2014-12-31
KDMSHIPNG,42580000.0,2015-12-31
KDMSHIPNG,13940000.0,2016-12-31
KDMSHIPNG,37000000.0,2017-12-31
KDMSHIPNG,7900000.0,2018-12-31
KDMSHIPNG,13010000.0,2019-12-31
KDMSHIPNG,13010000.0,2020-12-31
KDMSHIPNG,13010000.0,2021-12-31
KERDOS,69800000.0,2014-12-31
KERDOS,18170000.0,2015-12-31
KERDOS,3520000.0,2016-12-31
KERDOS,590000.0,2017-12-31
KERNEL,3033550000.0,2013-12-31
KERNEL,2267790000.0,2014-12-31
KERNEL,3832770000.0,2015-12-31
KERNEL,5152770000.0,2016-12-31
KERNEL,3893850000.0,2017-12-31
KERNEL,4011020000.0,2018-12-31
KERNEL,3802410000.0,2019-12-31
KERNEL,4142740000.0,2020-12-31
KERNEL,4932630000.0,2021-12-31
KETY,2041840000.0,2013-12-31
KETY,2673060000.0,2014-12-31
KETY,3011680000.0,2015-12-31
KETY,3668030000.0,2016-12-31
KETY,3899140000.0,2017-12-31
KETY,3140450000.0,2018-12-31
KETY,3311200000.0,2019-12-31
KETY,4732580000.0,2020-12-31
KETY,5886590000.0,2021-12-31
KGHM,23600000000.0,2013-12-31
KGHM,21770000000.0,2014-12-31
KGHM,12698000000.0,2015-12-31
KGHM,18496000000.0,2016-12-31
KGHM,22240000000.0,2017-12-31
KGHM,17776000000.0,2018-12-31
KGHM,19116000000.0,2019-12-31
KGHM,36600000000.0,2020-12-31
KGHM,27880000000.0,2021-12-31
KGL,146760000.0,2016-12-31
KGL,150270000.0,2017-12-31
KGL,93070000.0,2018-12-31
KGL,91280000.0,2019-12-31
KGL,125120000.0,2020-12-31
KGL,89120000.0,2021-12-31
KINOPOL,381610000.0,2013-12-31
KINOPOL,247770000.0,2014-12-31
KINOPOL,227950000.0,2015-12-31
KINOPOL,231910000.0,2016-12-31
KINOPOL,228540000.0,2017-12-31
KINOPOL,208120000.0,2018-12-31
KINOPOL,193260000.0,2019-12-31
KINOPOL,154610000.0,2020-12-31
KINOPOL,312190000.0,2021-12-31
KOFOL,1917370000.0,2015-12-31
KOFOL,1293110000.0,2016-12-31
KOFOLA,918570000.0,2013-12-31
KOFOLA,994460000.0,2014-12-31
KOFOLA,1480650000.0,2015-12-31
KOGENERA,765860000.0,2013-12-31
KOGENERA,864200000.0,2014-12-31
KOGENERA,983400000.0,2015-12-31
KOGENERA,1351130000.0,2016-12-31
KOGENERA,1266500000.0,2017-12-31
KOGENERA,596000000.0,2018-12-31
KOGENERA,512559999.99999994,2019-12-31
KOGENERA,521500000.0,2020-12-31
KOGENERA,415710000.0,2021-12-31
KOMPAP,30520000.0,2013-12-31
KOMPAP,34820000.0,2014-12-31
KOMPAP,37400000.0,2015-12-31
KOMPAP,40720000.0,2016-12-31
KOMPAP,36510000.0,2017-12-31
KOMPAP,30190000.0,2018-12-31
KOMPAP,30420000.0,2019-12-31
KOMPAP,47740000.0,2020-12-31
KOMPAP,107650000.0,2021-12-31
KOMPUTRON,91890000.0,2013-12-31
KOMPUTRON,64129999.99999999,2014-12-31
KOMPUTRON,64129999.99999999,2015-12-31
KOMPUTRON,61210000.0,2016-12-31
KOMPUTRON,55830000.0,2017-12-31
KOMPUTRON,31340000.0,2018-12-31
KOMPUTRON,23800000.0,2019-12-31
KOMPUTRON,25370000.0,2020-12-31
KOMPUTRON,30360000.0,2021-12-31
KONSSTALI,165130000.0,2013-12-31
KONSSTALI,116770000.0,2014-12-31
KONSSTALI,191670000.0,2015-12-31
KONSSTALI,155690000.0,2016-12-31
KONSSTALI,184290000.0,2017-12-31
KONSSTALI,176330000.0,2018-12-31
KONSSTALI,149200000.0,2019-12-31
KOPEX,784950000.0,2013-12-31
KOPEX,798330000.0,2014-12-31
KOPEX,278750000.0,2015-12-31
KOPEX,280230000.0,2016-12-31
KOPEX,283210000.0,2017-12-31
KOPEX,22010000.0,2018-12-31
KOPEX,19040000.0,2019-12-31
KOPEX,18260000.0,2020-12-31
KOPEX,17170000.0,2021-12-31
KPPD,39470000.0,2013-12-31
KPPD,47050000.0,2014-12-31
KPPD,39670000.0,2015-12-31
KPPD,42180000.0,2016-12-31
KPPD,44210000.0,2017-12-31
KPPD,35370000.0,2018-12-31
KPPD,37320000.0,2019-12-31
KPPD,45750000.0,2020-12-31
KPPD,98160000.0,2021-12-31
KRAKCHEM,63900000.0,2013-12-31
KRAKCHEM,35100000.0,2014-12-31
KRAKCHEM,33930000.0,2015-12-31
KRAKCHEM,25830000.0,2016-12-31
KRAKCHEM,18900000.0,2017-12-31
KRAKCHEM,9900000.0,2018-12-31
KRAKCHEM,3330000.0,2019-12-31
KRAKCHEM,3780000.0,2020-12-31
KRAKCHEM,5220000.0,2021-12-31
KREC,110470000.0,2013-12-31
KREC,150290000.0,2014-12-31
KREC,127580000.0,2015-12-31
KREC,113750000.0,2016-12-31
KREC,100720000.0,2017-12-31
KREC,85790000.0,2018-12-31
KREC,104190000.0,2019-12-31
KREC,159420000.0,2020-12-31
KREC,335160000.0,2021-12-31
KREDYTIN,276840000.0,2013-12-31
KREDYTIN,245790000.0,2014-12-31
KREDYTIN,304010000.0,2015-12-31
KREDYTIN,304010000.0,2016-12-31
KREDYTIN,262610000.0,2017-12-31
KREDYTIN,152190000.0,2018-12-31
KREDYTIN,172820000.0,2019-12-31
KREDYTIN,127680000.0,2020-12-31
KREDYTIN,257950000.0,2021-12-31
KREZUS,820540000.0,2013-12-31
KREZUS,191460000.0,2014-12-31
KREZUS,216620000.0,2015-12-31
KREZUS,91900000.0,2016-12-31
KREZUS,90810000.0,2017-12-31
KREZUS,30630000.0,2018-12-31
KREZUS,30630000.0,2019-12-31
KRKA,8844130000.0,2013-12-31
KRKA,7804840000.0,2014-12-31
KRKA,9280550000.0,2015-12-31
KRKA,8132780000.0,2016-12-31
KRKA,7673670000.0,2017-12-31
KRKA,8067190000.0,2018-12-31
KRKA,10100380000.0,2019-12-31
KRKA,14068390000.0,2020-12-31
KRKA,18036400000.0,2021-12-31
KRUK,1403530000.0,2013-12-31
KRUK,1882180000.0,2014-12-31
KRUK,3027310000.0,2015-12-31
KRUK,4205380000.0,2016-12-31
KRUK,4918270000.0,2017-12-31
KRUK,2959570000.0,2018-12-31
KRUK,3177780000.0,2019-12-31
KRUK,2694000000.0,2020-12-31
KRUK,6217220000.0,2021-12-31
KRUSZWICA,1413700000.0,2013-12-31
KRUSZWICA,1333240000.0,2014-12-31
KRUSZWICA,1172330000.0,2015-12-31
KRUSZWICA,1356230000.0,2016-12-31
KRUSZWICA,1604490000.0,2017-12-31
KRUSZWICA,896490000.0,2018-12-31
KRUSZWICA,1121760000.0,2019-12-31
KRUSZWICA,1517140000.0,2020-12-31
KRVITAMIN,128910000.0,2015-12-31
KRVITAMIN,94340000.0,2016-12-31
KRVITAMIN,49010000.0,2017-12-31
KRVITAMIN,102920000.0,2018-12-31
KRVITAMIN,63950000.0,2019-12-31
KRVITAMIN,236460000.0,2020-12-31
KRVITAMIN,213180000.0,2021-12-31
KSGAGRO,162970000.0,2013-12-31
KSGAGRO,16820000.0,2014-12-31
KSGAGRO,13970000.0,2015-12-31
KSGAGRO,30940000.0,2016-12-31
KSGAGRO,30190000.0,2017-12-31
KSGAGRO,10510000.0,2018-12-31
KSGAGRO,17570000.0,2019-12-31
KSGAGRO,40250000.0,2020-12-31
KSGAGRO,59030000.0,2021-12-31
LABOPRINT,38130000.0,2015-12-31
LABOPRINT,23800000.0,2016-12-31
LABOPRINT,54630000.0,2017-12-31
LABOPRINT,47030000.0,2018-12-31
LABOPRINT,40340000.0,2019-12-31
LABOPRINT,42150000.0,2020-12-31
LABOPRINT,60230000.0,2021-12-31
LARK,12610000.0,2016-12-31
LARK,2240000.0,2017-12-31
LARK,2390000.0,2018-12-31
LARK,2390000.0,2019-12-31
LARK,2390000.0,2020-12-31
LARK,2390000.0,2021-12-31
LARQ,39630000.0,2015-12-31
LARQ,58460000.0,2016-12-31
LARQ,120400000.0,2017-12-31
LARQ,47960000.0,2018-12-31
LARQ,18280000.0,2019-12-31
LARQ,16410000.0,2020-12-31
LARQ,13640000.0,2021-12-31
LCCORP,742950000.0,2013-12-31
LCCORP,841410000.0,2014-12-31
LCCORP,796650000.0,2015-12-31
LCCORP,877210000.0,2016-12-31
LCCORP,1230790000.0,2017-12-31
LCCORP,1096520000.0,2018-12-31
